CompanyID,City,State
3032,Louisville,KY
1431,Lubbock,TX
1629,Lumberton,MS
505,Macon,GA
1022,Macon,GA
1646,Macon,GA
1758,Macon,GA
3033,Macon,GA
7876,Macungie,PA
7878,Macungie,PA
7878,Macungie,PA
7878,Macungie,PA
7877,Macungie,PA
1996,Madison,WI
1996,Madison,WI
1996,Madison,WI
3230,Madison,WI
1813,Malvern,PA
1813,Malvern,PA
1813,Malvern,PA
1813,Malvern,PA
7776,Malvern,PA
7776,Malvern,PA
7754,Manassas,VA
7754,Manassas,VA
7754,Manassas,VA
3428,Mandan,ND
2072,Mankato,MN
5591,Marcus Hook,PA
73,Marcy,NY
3356,Marcy,NY
3356,Marcy,NY
5593,Marcy,NY
216,Marietta,OH
3286,Marrero,LA
429,Marshall,MI
429,Marshall,MI
2073,Marshall,MN
2073,Marshall,MN
317,Martinez,CA
1542,Martinez,CA
5821,Martinez,CA
2317,Maui,HI
7854,McClellan,CA
7854,McClellan,CA
7854,McClellan,CA
290,McFarland,WI
417,McFarland,WI
974,McFarland,WI
1215,McFarland,WI
1215,McFarland,WI
2179,McFarland,WI
5451,McGrath,AK
1239,McPherson,KS
833,Mechanicsburg,PA
1814,Mechanicsburg,PA
1814,Mechanicsburg,PA
1814,Mechanicsburg,PA
1814,Mechanicsburg,PA
5464,Mechanicsburg,PA
680,Memphis,TN
680,Memphis,TN
681,Memphis,TN
681,Memphis,TN
710,Memphis,TN
1381,Memphis,TN
5311,Memphis,TN
5312,Memphis,TN
1228,Meraux,LA
387,Meridian,MS
1652,Meridian,MS
1690,Meridian,MS
3470,Meridian,MS
3470,Meridian,MS
3470,Meridian,MS
444,Miami,FL
444,Miami,FL
5944,Middlebury,VT
5944,Middlebury,VT
219,Midland,PA
934,Milford,IA
2059,Milford,IA
169,Milwaukee,WI
169,Milwaukee,WI
418,Milwaukee,WI
975,Milwaukee,WI
975,Milwaukee,WI
1065,Milwaukee,WI
1775,Milwaukee,WI
1997,Milwaukee,WI
1997,Milwaukee,WI
1997,Milwaukee,WI
2001,Milwaukee,WI
2001,Milwaukee,WI
2156,Milwaukee,WI
2313,Milwaukee,WI
3066,Milwaukee,WI
283,Minot,ND
283,Minot,ND
519,Missoula,MT
701,Missoula,MT
445,Mobile,AL
445,Mobile,AL
446,Mobile,AL
1635,Mobile,AL
1635,Mobile,AL
2110,Mobile,AL
2110,Mobile,AL
2150,Mobile,AL
3404,Mobile,AL
5564,Mobile,AL
323,Montebello,CA
113,Montgomery,AL
500,Montgomery,AL
1016,Montgomery,AL
1745,Montgomery,AL
3261,Montgomery,AL
3035,Montgomery,LA
5646,Montoursville,PA
1600,Montrose,IA
165,Montvale,VA
165,Montvale,VA
367,Montvale,VA
540,Montvale,VA
540,Montvale,VA
1715,Montvale,VA
5618,Montvale,VA
5297,Moorhead,MN
3407,Moriarty,NM
542,Moses Lake,WA
2092,Mosinee,WI
1746,Moundville,AL
1746,Moundville,AL
1043,Mount Morris,MI
536,Mount Pleasant,TX
513,Mount Vernon,MO
559,Mount Vernon,IN
559,Mount Vernon,IN
3193,Mount Vernon,MO
3219,Mount Vernon,IN
3219,Mount Vernon,IN
3299,Mount Vernon,NY
1034,Muncie,IN
1563,Muncie,IN
1563,Muncie,IN
745,Muskogee,OK
5943,N. Walpole,NH
5943,N. Walpole,NH
5943,N. Walpole,NH
7781,Naknek,AK
138,Napoleon,MI
138,Napoleon,MI
161,Nashville,TN
222,Nashville,TN
401,Nashville,TN
534,Nashville,TN
580,Nashville,TN
580,Nashville,TN
580,Nashville,TN
683,Nashville,TN
683,Nashville,TN
711,Nashville,TN
1061,Nashville,TN
1674,Nashville,TN
1674,Nashville,TN
1703,Nashville,TN
891,New Albany,IN
3475,New Bedford,MA
3475,New Bedford,MA
3475,New Bedford,MA
798,New Haven,CT
821,New Haven,CT
1249,New Haven,CT
1249,New Haven,CT
1249,New Haven,CT
3222,New Haven,CT
5584,New Haven,CT
5717,New Haven,CT
1189,New Windsor,NY
1189,New Windsor,NY
1189,New Windsor,NY
1793,New Windsor,NY
66,Newark,NJ
799,Newark,NJ
1695,Newark,NJ
1740,Newark,NJ
1790,Newark,NJ
1790,Newark,NJ
1790,Newark,NJ
76,Newburgh,NY
3471,Newburgh,NY
3471,Newburgh,NY
3471,Newburgh,NY
3471,Newburgh,NY
3472,Newburgh,NY
3472,Newburgh,NY
3472,Newburgh,NY
3473,Newburgh,NY
3473,Newburgh,NY
3473,Newburgh,NY
719,Newington,VA
719,Newington,VA
3300,Newington,NH
3300,Newington,NH
3300,Newington,NH
3301,Newington,NH
3301,Newington,NH
3301,Newington,NH
2143,Niceville,FL
3421,Nikiski,AK
5397,Nikiski,AK
1509,Niland,CA
386,Niles,MI
1045,Niles,MI
1175,Niles,MI
7839,Niles,MI
7839,Niles,MI
567,Nome,AK
5952,Norco,LA
5952,Norco,LA
941,Norfolk,NE
987,Norris City,IL
156,North Augusta,SC
304,North Augusta,SC
304,North Augusta,SC
530,North Augusta,SC
1426,North Augusta,SC
1670,North Augusta,SC
1670,North Augusta,SC
81,North Charleston,SC
7881,North Charleston,SC
1899,North Clarkston,WA
1899,North Clarkston,WA
123,North Liberty,IA
123,North Liberty,IA
690,North Little Rock,AR
986,North Little Rock,AR
1368,North Little Rock,AR
1368,North Little Rock,AR
3416,North Little Rock,AR
3417,North Little Rock,AR
5615,North Little Rock,AR
5615,North Little Rock,AR
1047,North Muskegon,MI
942,North Platte,NE
1011,North Pole,AK
538,North Salt Lake,UT
740,North Salt Lake,UT
740,North Salt Lake,UT
1816,Northumberland,PA
1816,Northumberland,PA
1816,Northumberland,PA
1816,Northumberland,PA
5356,Northumberland,PA
1873,Oakland City,IN
1873,Oakland City,IN
3302,Oceanside,NY
2106,Odessa,TX
528,Oklahoma City,OK
1869,Oklahoma City,OK
2123,Oklahoma City,OK
2123,Oklahoma City,OK
2068,Olathe,KS
2085,Omaha,NE
3036,Opelousas,LA
7883,Orange,CA
1055,Oregon,OH
7749,Orlando,FL
943,Osceola,NE
27,Oswego,NY
124,Ottumwa,IA
124,Ottumwa,IA
895,Owensboro,KY
5357,Owensboro,KY
1788,Owosso,MI
1788,Owosso,MI
1788,Owosso,MI
3283,Oyster Bay,NY
3283,Oyster Bay,NY
207,Paducah,KY
896,Paducah,KY
5660,Paducah,KY
451,Palmetto,FL
2078,Palmyra,MO
3037,Panama City,FL
512,Parkville,MO
770,Pasadena,TX
1432,Pasadena,TX
1585,Pasadena,TX
3038,Pascagoula,MS
343,Pasco,WA
1897,Pasco,WA
1897,Pasco,WA
3449,Paulsboro,NJ
3449,Paulsboro,NJ
7792,Paulsboro,NJ
520,Paw Creek,NC
5643,Peekskill,NY
67,Pennsauken,NJ
393,Pennsauken,NJ
449,Pensacola,FL
3263,Pensacola,FL
5565,Pensacola,FL
122,Peosta,IA
122,Peosta,IA
70,Perth Amboy,NJ
361,Perth Amboy,NJ
1733,Perth Amboy,NJ
1733,Perth Amboy,NJ
1761,Peru,IL
5544,Peru,IN
5544,Peru,IN
5544,Peru,IN
2066,Petersburg,IL
5423,Petersburg,AK
79,Philadelphia,PA
1817,Philadelphia,PA
1817,Philadelphia,PA
1817,Philadelphia,PA
1817,Philadelphia,PA
1817,Philadelphia,PA
3050,Philadelphia,PA
3137,Philadelphia,PA
5579,Phillipsburg,KS
188,Phoenix,AZ
188,Phoenix,AZ
272,Phoenix,AZ
315,Phoenix,AZ
1502,Phoenix,AZ
2211,Phoenix,AZ
1369,Pine Bluff,AR
1369,Pine Bluff,AR
292,Pineville,LA
7747,Piney Point,MD
1791,Piscataway,NJ
1791,Piscataway,NJ
1791,Piscataway,NJ
1791,Piscataway,NJ
707,Pittsburgh,PA
834,Pittsburgh,PA
1807,Pittsburgh,PA
1807,Pittsburgh,PA
1807,Pittsburgh,PA
1807,Pittsburgh,PA
1818,Pittsburgh,PA
1818,Pittsburgh,PA
1818,Pittsburgh,PA
832,Pittston,PA
5658,Pittston,PA
5293,Placedo,TX
5613,Plainview,NY
260,Plattsburgh,NY
260,Plattsburgh,NY
260,Plattsburgh,NY
2462,Plattsburgh,NY
2462,Plattsburgh,NY
2054,Pleasant Hill,IA
2114,Pocatello,ID
529,Ponca City,OK
1405,Ponca City,OK
333,Port Allen,HI
1373,Port Allen,LA
1441,Port Allen,LA
1441,Port Allen,LA
1441,Port Allen,LA
1441,Port Allen,LA
1441,Port Allen,LA
3341,Port Angeles,WA
861,Port Arthur,TX
5605,Port Ewen,NY
246,Port Newark,NJ
68,Port Reading,NJ
1553,Port Tampa,FL
2094,Portage,IN
196,Portland,OR
196,Portland,OR
335,Portland,OR
766,Portland,OR
766,Portland,OR
766,Portland,OR
766,Portland,OR
1862,Portland,OR
1937,Portland,OR
2470,Portland,OR
2470,Portland,OR
2470,Portland,OR
3323,Portland,OR
5510,Portland,CT
5924,Portland,OR
2988,Portsmouth,NH
2988,Portsmouth,NH
2988,Portsmouth,NH
5719,Poughkeepsie,NY
1023,Powder Springs,GA
1230,Proctor,MN
29,Providence,RI
1701,Providence,RI
3200,Purvis,MS
20,Quincy,MA
3303,Quincy,MA
28,Rensselaer,NY
74,Rensselaer,NY
802,Rensselaer,NY
1380,Rensselaer,NY
1380,Rensselaer,NY
1380,Rensselaer,NY
3201,Rensselaer,NY
3478,Rensselaer,NY
1938,Renton,WA
809,Revere,MA
809,Revere,MA
809,Revere,MA
2987,Revere,MA
2987,Revere,MA
2987,Revere,MA
166,Richmond,VA
166,Richmond,VA
191,Richmond,CA
191,Richmond,CA
324,Richmond,CA
368,Richmond,VA
415,Richmond,VA
541,Richmond,VA
756,Richmond,CA
756,Richmond,CA
720,Richmond,VA
733,Richmond,VA
733,Richmond,VA
879,Richmond,VA
879,Richmond,VA
972,Richmond,VA
972,Richmond,VA
1714,Richmond,VA
2216,Richmond,CA
2147,Richmond,VA
2235,Richmond,CA
2235,Richmond,CA
2235,Richmond,CA
3091,Richmond,CA
3091,Richmond,CA
139,River Rouge,MI
139,River Rouge,MI
1942,Riverhead,NY
721,Roanoke,VA
1063,Roanoke,VA
1586,Roanoke,VA
1026,Robinson,IL
523,Roca,NE
2084,Roca,NE
110,Rochelle,IL
110,Rochelle,IL
75,Rochester,NY
1795,Rochester,NY
1795,Rochester,NY
1795,Rochester,NY
1977,Rochester,NY
3355,Rochester,NY
3355,Rochester,NY
7774,Rochester,NY
7774,Rochester,NY
7829,Rochester,NY
935,Rock Rapids,IA
544,Rock Springs,WY
426,Rockford,IL
426,Rockford,IL
1027,Rockford,IL
372,Rocky Hill,CT
3203,Rogers,AR
1647,Rome,GA
1951,Romulus,MI
2316,Romulus,MI
5402,Romulus,MI
7793,Romulus,MI
7793,Romulus,MI
7793,Romulus,MI
7793,Romulus,MI
2074,Roseville,MN
5295,Roseville,MN
325,Sacramento,CA
1511,Sacramento,CA
1934,Sacramento,CA
1763,Salina,KS
3252,Salisbury,MD
3252,Salisbury,MD
3252,Salisbury,MD
3138,Salisbury,MD
337,Salt Lake City,UT
3425,Salt Lake City,UT
3425,Salt Lake City,UT
1481,San Angelo,TX
603,San Antonio,TX
716,San Antonio,TX
969,San Antonio,TX
1709,San Antonio,TX
3431,San Antonio,TX
5294,San Antonio,TX
5463,San Antonio,TX
187,San Diego,CA
187,San Diego,CA
326,San Diego,CA
1508,San Diego,CA
1857,San Diego,CA
7845,San Diego,CA
817,San Francisco,CA
327,San Jose,CA
1546,San Jose,CA
2185,San Pedro,CA
5939,San Pedro,CA
5939,San Pedro,CA
5939,San Pedro,CA
7844,San Pedro,CA
7846,San Pedro,CA
3476,Sandwich,MA
3476,Sandwich,MA
3476,Sandwich,MA
5298,Sauk Centre,MN
479,Savannah,GA
479,Savannah,GA
479,Savannah,GA
1331,Savannah,GA
1759,Savannah,GA
1759,Savannah,GA
1759,Savannah,GA
1759,Savannah,GA
5756,Savannah,GA
1664,Sciotoville,OH
1664,Sciotoville,OH
3256,Scott City,KS
1874,Scott City,MO
1874,Scott City,MO
1366,Seabrook,TX
23,Searsport,ME
2418,Searsport,ME
197,Seattle,WA
197,Seattle,WA
771,Seattle,WA
771,Seattle,WA
1864,Seattle,WA
5453,Seldovia,AK
5453,Seldovia,AK
5453,Seldovia,AK
391,Selma,NC
522,Selma,NC
704,Selma,NC
1423,Selma,NC
1655,Selma,NC
1655,Selma,NC
2198,Selma,NC
2198,Selma,NC
2197,Selma,NC
2197,Selma,NC
3207,Selma,NC
3208,Selma,NC
3297,Selma,NC
3297,Selma,NC
5765,Selma,NC
1575,Sewaren,NJ
985,Seymour,IN
985,Seymour,IN
1607,Shawnee,OK
1224,Sheffield,AL
545,Sheridan,WY
525,Sidney,NE
186,Signal Hill,CA
186,Signal Hill,CA
1610,Sinclair,WY
1815,Sinking Spring,PA
1815,Sinking Spring,PA
1815,Sinking Spring,PA
1815,Sinking Spring,PA
5549,Sinking Spring,PA
2060,Sioux City,IA
950,Sioux Falls,SD
2090,Sioux Falls,SD
2090,Sioux Falls,SD
5456,Skagway,AK
2979,Sleepy Hollow,NY
2979,Sleepy Hollow,NY
3209,South Bend,IN
3209,South Bend,IN
193,South Gate,CA
193,South Gate,CA
24,South Portland,ME
24,South Portland,ME
825,South Portland,ME
1173,South Portland,ME
7899,South Portland,ME
3477,South Portland,ME
3477,South Portland,ME
3477,South Portland,ME
5376,South Williamsport,PA
5681,South Williamsport,PA
5349,Southlake,TX
5349,Southlake,TX
5349,Southlake,TX
7904,Sparks,NV
1515,Sparks,NV
3092,Sparks,NV
5520,Sparks,NV
5520,Sparks,NV
5520,Sparks,NV
157,Spartanburg,SC
531,Spartanburg,SC
1427,Spartanburg,SC
1582,Spartanburg,SC
1671,Spartanburg,SC
1671,Spartanburg,SC
3211,Spartanburg,SC
3432,Spartanburg,SC
543,Spokane,WA
722,Spokane,WA
5373,Spokane,WA
144,Spring Valley,MN
144,Spring Valley,MN
1170,Springfield,MA
3351,Springfield,MA
5607,Springfield,MA
5685,Springfield,MA
5714,Springfield,MA
5715,Springfield,MA
5716,Springfield,MA
5716,Springfield,MA
5716,Springfield,MA
5309,St. Gabriel,LA
431,St. Louis,MO
431,St. Louis,MO
912,St. Louis,MO
913,St. Louis,MO
1377,St. Louis,MO
1572,St. Louis,MO
1572,St. Louis,MO
3245,St. Louis,MO
5496,St. Louis,MO
209,St. Paul Park,MN
2080,St. Peters,MO
2236,St. Rose,LA
2236,St. Rose,LA
2236,St. Rose,LA
18,Stamford,CT
227,Star City,WV
227,Star City,WV
227,Star City,WV
1191,Staten Island,NY
1056,Steubenville,OH
194,Stockton,CA
194,Stockton,CA
1514,Stockton,CA
1548,Stockton,CA
1749,Stockton,CA
3333,Stockton,CA
3333,Stockton,CA
145,Sugar Creek,MO
145,Sugar Creek,MO
1983,Sugar Land,TX
1983,Sugar Land,TX
1983,Sugar Land,TX
1983,Sugar Land,TX
1983,Sugar Land,TX
1983,Sugar Land,TX
1983,Sugar Land,TX
1983,Sugar Land,TX
3448,Sunray,TX
3448,Sunray,TX
1365,Sunshine,LA
1232,Superior,WI
5545,Switz City,IN
5545,Switz City,IN
1623,Tacoma,WA
1623,Tacoma,WA
1940,Tacoma,WA
3089,Tacoma,WA
1819,Tamaqua,PA
1819,Tamaqua,PA
1819,Tamaqua,PA
1819,Tamaqua,PA
54,Tampa,FL
116,Tampa,FL
116,Tampa,FL
295,Tampa,FL
295,Tampa,FL
295,Tampa,FL
350,Tampa,FL
376,Tampa,FL
758,Tampa,FL
1018,Tampa,FL
1222,Tampa,FL
1222,Tampa,FL
1222,Tampa,FL
1222,Tampa,FL
3262,Tampa,FL
3403,Tampa,FL
561,Taylor,MI
3353,Taylor,MI
3353,Taylor,MI
7840,Taylor,MI
7840,Taylor,MI
818,Terminal Island,CA
868,Texas City,TX
868,Texas City,TX
1772,Texas City,TX
1772,Texas City,TX
1772,Texas City,TX
3450,Texas City,TX
3450,Texas City,TX
3450,Texas City,TX
7863,Theodore,AL
5455,Thorne Bay,AK
827,Thorofare,NJ
606,Three Rivers,TX
1665,Tiffin,OH
1665,Tiffin,OH
240,Tiverton,RI
1666,Toledo,OH
1666,Toledo,OH
1803,Toledo,OH
1803,Toledo,OH
1803,Toledo,OH
1803,Toledo,OH
5554,Toledo,OH
5764,Toledo,OH
1253,Tonawanda,NY
1253,Tonawanda,NY
1798,Tonawanda,NY
1798,Tonawanda,NY
1798,Tonawanda,NY
1976,Tonawanda,NY
318,Tracy,CA
3142,Traverse City,MI
5563,Trenton,NJ
5563,Trenton,NJ
5563,Trenton,NJ
5585,Trenton,NJ
316,Tucson,AZ
1503,Tucson,AZ
1747,Tucson,AZ
1096,Tullytown,PA
1096,Tullytown,PA
1608,Tulsa,OK
1805,Tulsa,OK
1805,Tulsa,OK
2088,Tulsa,OK
1865,Tumwater,WA
596,Turpin,OK
5596,Tuscaloosa,AL
5596,Tuscaloosa,AL
5403,Tutman,CA
5346,Tye,TX
989,Tyler,TX
2475,Umatilla,OR
5413,Unalaska,AK
5414,Unalaska,AK
5415,Unalaska,AK
5416,Unalaska,AK
1193,Utica,NY
1193,Utica,NY
5412,Valdez,AK
3237,Valley Center,KS
328,Van Nuys,CA
1549,Van Nuys,CA
3003,Vancouver,WA
3342,Vancouver,WA
3342,Vancouver,WA
1806,Vanport,PA
1806,Vanport,PA
1806,Vanport,PA
1806,Vanport,PA
1806,Vanport,PA
3393,Venice,LA
1161,Vernon,CA
396,Vestal,NY
3354,Vestal,NY
3354,Vestal,NY
7775,Vestal,NY
7775,Vestal,NY
388,Vicksburg,MS
677,Vicksburg,MS
1631,Vicksburg,MS
410,Victoria,TX
1884,Vidor,TX
1774,Virginia Beach,VA
970,Waco,TX
1710,Waco,TX
5882,Waianae,HI
2069,Wakarusa,KS
3061,Warners,NY
7812,Warren,PA
1210,Waskom,TX
1711,Waskom,TX
2062,Waterloo,IA
3359,Waterloo,NY
3359,Waterloo,NY
2091,Watertown,SD
2070,Wathena,KS
976,Waupun,WI
1383,Weirton,WV
2081,West Fargo,ND
1966,West Memphis,AR
192,West Sacramento,CA
192,West Sacramento,CA
1544,West Sacramento,CA
5543,Westfield,IN
5543,Westfield,IN
5543,Westfield,IN
508,Westlake,LA
470,Westville,NJ
470,Westville,NJ
470,Westville,NJ
51,Wethersfield,CT
5763,Wethersfield,CT
5763,Wethersfield,CT
5763,Wethersfield,CT
836,Whitehall,PA
1811,Whitehall,PA
1811,Whitehall,PA
1811,Whitehall,PA
1811,Whitehall,PA
134,Whiting,IN
134,Whiting,IN
507,Wichita,KS
1420,Wichita,KS
537,Wichita Falls,TX
5348,Wichita Falls,TX
837,Williamsport,PA
5556,Williamsport,PA
61,Wilmington,NC
7902,Wilmington,CA
481,Wilmington,NC
481,Wilmington,NC
481,Wilmington,NC
585,Wilmington,DE
585,Wilmington,DE
585,Wilmington,DE
585,Wilmington,DE
1330,Wilmington,CA
1333,Wilmington,NC
1379,Wilmington,NC
2992,Wilmington,CA
3072,Wilmington,CA
1768,Winona,MN
948,Wolsey,SD
1176,Woodhaven,MI
1176,Woodhaven,MI
579,Woods Cross,UT
579,Woods Cross,UT
1434,Woods Cross,UT
7783,Wrangell,AK
510,Wrenshall,MN
748,Wynnewood,OK
7784,Yakutat,AK
949,Yankton,SD
1057,Youngstown,OH
1804,Youngstown,OH
1804,Youngstown,OH
1804,Youngstown,OH
